filename for_count for_with_if_count for_with_switch_count for_with_array_references_count for_with_function_calls_count nested_for_count while_count while_with_if_count while_with_switch_count while_with_array_references_count while_with_function_calls_count stmts_inside_loop total_stmts
QuantLibAddin/qlo/serialization/processor.cpp 2 0 0 0 0 0 0 0 0 0 0 2 36
QuantLibAddin/qlo/serialization/serializationfactory.cpp 0 0 0 0 0 0 0 0 0 0 0 0 17
QuantLibAddin/qlo/serialization/register/serialization_oh.cpp 0 0 0 0 0 0 0 0 0 0 0 0 10
QuantLibAddin/qlo/conversions/conversions.cpp 5 0 0 1 1 1 0 0 0 0 0 9 47
QuantLibAddin/Addins/Guile/extra.cpp 0 0 0 0 0 0 0 0 0 0 0 0 24
QuantLibAddin/Addins/Guile/conversions.cpp 0 0 0 0 0 0 0 0 0 0 0 0 3
QuantLibAddin/Addins/Guile/guileutils.cpp 3 0 0 1 0 0 0 0 0 0 0 4 23
QuantLibAddin/Addins/Guile/session.cpp 0 0 0 0 0 0 0 0 0 0 0 0 3
QuantLibAddin/Addins/Calc_old/manual.cpp 0 0 0 0 0 0 0 0 0 0 0 0 19
QuantLibAddin/Addins/Calc_old/init.cpp 0 0 0 0 0 0 0 0 0 0 0 0 8
QuantLibAddin/Addins/Calc_old/conversions.cpp 6 0 0 5 3 3 0 0 0 0 0 19 55
QuantLibAddin/Addins/Calc_old/calcutils.cpp 10 0 0 10 6 5 0 0 0 0 0 42 170
QuantLibAddin/Addins/Calc_old/qladdin.cpp 0 0 0 0 0 0 0 0 0 0 0 0 63
QuantLibAddin/Addins/Calc_old/session.cpp 0 0 0 0 0 0 0 0 0 0 0 0 3
QuantLibAddin/Addins/Calc/init.cpp 0 0 0 0 0 0 0 0 0 0 0 0 9
QuantLibAddin/Addins/Calc/conversions.cpp 16 0 0 16 7 10 0 0 0 0 0 65 412
QuantLibAddin/Addins/Calc/credit_fix.cpp 0 0 0 0 0 0 0 0 0 0 0 0 207
QuantLibAddin/Addins/Calc/calcutils.cpp 10 0 0 10 6 5 0 0 0 0 0 42 212
QuantLibAddin/Addins/Calc/qladdin.cpp 1 0 0 0 0 1 0 0 0 0 0 5 52
QuantLibAddin/Addins/Calc/termstructures_fix.cpp 0 0 0 0 0 0 0 0 0 0 0 0 184
QuantLibAddin/Addins/Calc/calcaddins.cpp 1 0 0 0 0 1 0 0 0 0 0 5 52
QuantLibAddin/Addins/Calc/handles.cpp 0 0 0 0 0 0 0 0 0 0 0 0 23
QuantLibAddin/Addins/Calc/piecewiseyieldcurve_fix.cpp 0 0 0 0 0 0 0 0 0 0 0 0 45
QuantLibAddin/Addins/Cpp/init.cpp 0 0 0 0 0 0 0 0 0 0 0 0 9
QuantLibAddin/Addins/C/varies.cpp 0 0 0 0 0 0 0 0 0 0 0 0 5
QuantLibAddin/Addins/C/conversions.cpp 0 0 0 0 0 0 0 0 0 0 0 0 3
QuantLib/Docs/Examples/history_iterators.cpp 1 0 0 0 0 0 0 0 0 0 0 1 11
QuantLib/Docs/Examples/tracing_example.cpp 0 0 0 0 0 0 0 0 0 0 0 0 22
QuantLib/test-suite/inflationcapfloor.cpp 4 2 0 4 1 2 0 0 0 0 0 50 171
QuantLib/test-suite/marketmodel_smmcapletcalibration.cpp 9 2 0 5 1 0 0 0 0 0 0 18 131
QuantLib/test-suite/volatilitymodels.cpp 0 0 0 0 0 0 0 0 0 0 0 0 18
QuantLib/test-suite/utilities.cpp 0 0 0 0 0 0 0 0 0 0 0 0 29
QuantLib/test-suite/inflationcapflooredcoupon.cpp 4 1 0 4 1 1 0 0 0 0 0 25 257
QuantLib/test-suite/libormarketmodel.cpp 8 4 0 7 1 4 0 0 0 0 0 58 176
QuantLib/test-suite/tracing.cpp 0 0 0 0 0 0 0 0 0 0 0 0 24
QuantLib/test-suite/vpp.cpp 11 4 0 9 5 5 1 0 0 0 0 100 390
QuantLib/test-suite/linearleastsquaresregression.cpp 8 5 0 7 0 2 0 0 0 0 0 30 82
QuantLib/test-suite/covariance.cpp 8 5 0 7 0 7 0 0 0 0 0 33 115
QuantLib/test-suite/mclongstaffschwartzengine.cpp 4 2 0 4 1 1 0 0 0 0 0 23 96
QuantLib/test-suite/bermudanswaption.cpp 2 0 0 1 0 0 0 0 0 0 0 3 94
QuantLib/test-suite/termstructures.cpp 5 1 0 3 0 0 0 0 0 0 0 5 141
QuantLib/test-suite/varianceoption.cpp 0 0 0 0 0 0 0 0 0 0 0 0 51
QuantLib/test-suite/capfloor.cpp 6 6 0 6 3 6 0 0 0 0 0 102 210
QuantLib/test-suite/rangeaccrual.cpp 7 3 0 7 0 6 0 0 0 0 0 43 1288
QuantLib/test-suite/marketmodel_cms.cpp 11 1 0 6 1 1 0 0 0 0 0 42 188
QuantLib/test-suite/inflationvolatility.cpp 13 0 0 10 0 2 0 0 0 0 0 22 160
QuantLib/test-suite/varianceswaps.cpp 2 2 0 2 1 1 0 0 0 0 0 53 112
QuantLib/test-suite/blackdeltacalculator.cpp 4 4 0 4 0 0 0 0 0 0 0 151 271
QuantLib/test-suite/distributions.cpp 12 9 0 5 3 5 0 0 0 0 0 73 170
QuantLib/test-suite/tqreigendecomposition.cpp 2 2 0 1 0 0 0 0 0 0 0 6 36
QuantLib/test-suite/marketmodel.cpp 67 27 1 54 15 23 0 0 0 0 0 1195 1789
QuantLib/test-suite/marketmodel_smmcapletalphacalibration.cpp 9 2 0 5 1 0 0 0 0 0 0 18 135
